name;count
Mirka;234
Desiré;233
Milana;233
Kreeta;232
Marja-Riitta;232
Maya;231
Barbara;229
Lenita;229
Alva;228
Sarianna;228
Cassandra;226
Inna;226
Margita;226
Valdine;225
Suoma;224
Jannika;223
Severiina;223
Adolfiina;222
Briitta;222
Ida-Maria;222
Juuli;221
Lina;220
Kamilla;219
Minja;219
Salome;219
Berit;218
Mariina;218
Wilma;217
Hulda;216
Tuovi;215
Jelena;214
Pilvikki;214
Alexia;213
Marica;213
Ragnhild;213
Vadelma;211
Katrin;210
Kreetta;210
Sofianna;209
Valma;208
Esther;207
Hellä;207
Ann-Sofi;205
Anastacia;204
Annaliisa;204
Evelin;204
Milka;204
Netta;204
Annabella;203
Sarah;202
Ruut;201
Unna;201
Ina;200
Saila;200
Desirée;199
Senni;199
Adina;198
Ansa;198
Eleanor;198
Eliisabet;197
Isabell;197
Christin;194
Estella;194
Evelia;194
Lisbet;192
Leonora;191
Lila;191
Maisa;191
Marisa;191
Anna-Lisa;190
Annie;190
Ingalill;190
Svea;190
Yasmin;190
Jolanda;189
Pirjetta;189
Sade;189
Alessia;186
Bella;186
Eeva-Maria;186
Ihanelma;186
Mercedes;186
Riia;186
Rosaliina;186
Valeria;186
Mari-Anne;185
Viliina;185
Verna;184
Viena;183
Lillemor;182
Esmeralda;181
Siru;181
Ulla-Maija;181
Fiia;180
Seliina;180
Evita;179
Gunnel;179
Omar;178
Ethel;176
Filippa;176
Matintytär;176
Alessandra;175
Ann-Christine;174
Christel;174
Pernilla;173
Ann-Christin;172
Jutta;172
Hussein;171
Marion;170
Natasha;170
Doris;169
Lily;169
Tarleena;169
Desire;168
Ibrahim;168
Bernice;167
Janna;167
Simone;167
Mahamed;166
Anna-Sofia;165
Iida-Maria;165
Barbro;164
Britt;163
Mohamud;163
Ann-Charlotte;162
Jennika;162
Meri-Tuuli;162
Annemari;161
Antintytär;161
Minnea;161
Nanna;161
Sarianne;161
Annica;160
Eden;160
Mohammed;159
Ulrica;159
Eufemia;158
Usva;158
Gertrud;157
Nelly;157
Ninni;157
Raisa;157
Titta;157
Anitra;155
Janniina;155
Marie-Louise;155
Meea;155
Ariel;154
Christa;153
Minni;153
Moona;152
Lidia;151
Virva;151
Rosalia;150
Annamaria;149
Tatjaana;149
Abdirahman;148
Bea;148
Maija-Leena;148
Markit;148
Albertiina;147
Myy;147
Bettiina;145
Dolores;145
Henni;145
Mariam;145
Tia;145
Judith;144
Seela;144
Selena;144
Thuy;144
Anh;143
Denise;143
Kim;143
Anna-Kaisa;142
Britt-Marie;142
Ellida;142
Juliet;142
Eivor;141
Rose-Marie;141
Kaneli;140
Katinka;140
Suvituuli;139
Joy;138
Linn;138
Taija;138
Elida;137
Karola;137
Kastanja;137
Sabrina;137
Thu;137
Gunborg;136
Ilse;136
Mikontytär;136
Onneli;134
Timontytär;134
Fatima;133
Nadja;133
Adriana;132
Dorothea;132
Juhantytär;132
Margarita;132
Marjo-Riitta;132
Sarlotta;132
Siri;132
Bianca;131
Christiina;131
Helén;130
Mariette;130
Suometar;130
Tuire;130
Yusuf;130
Abdulkadir;129
Ilma;129
Kaino;129
Phuong;129
Sesilia;129
Antoinette;128
Belinda;128
Vilina;128
Virginia;128
Cesilia;127
Marjetta;127
Marttiina;127
Saini;127
Ann-Sofie;126
Elissa;126
Ingela;126
Irinja;126
Juliette;126
Li;126
Åsa;126
Britta;125
Kaur;125
Martha;125
Riitta-Liisa;125
Antonina;124
Katerina;124
Lilly;124
Marinka;124
Rea;124
Francesca;123
Hanna-Maria;123
Iréne;123
Isadora;123
Miisa;123
Ofelia;123
Thanh;123
Nicola;122
Pamela;122
Rosalie;122
Ruusa;122
Therése;122
Annabel;121
Melanie;121
Ngoc;121
Elice;120
Malena;120
Malin;120
Marikka;120
Fransiina;119
Lyydi;119
Reija;119
Selja;119
Aletta;118
Eleanora;118
Ann-Kristin;117
Maarita;117
Stephanie;117
Suvi-Tuulia;117
Eve;115
Naomi;115
Rachel;115
Riika;115
Annu;114
Cornelia;114
Emeliina;114
Kiira;114
Kristel;114
Lyyti;114
Märta;114
Maari;113
Rianna;113
Gunnevi;112
Jadessa;112
Marilla;112
Samira;112
Lee;111
Maja;111
Mei;111
Ulpu;111
Alexa;110
Eelin;110
Emiilia;110
Marija;110
Nur;110
Raakeli;110
Fredriika;109
Pirkitta;109
Inga-Britt;107
Kirsi-Marja;107
Liinu;107
Lisette;107
Osman;107
Ria;107
Aurinko;106
Celina;106
Charlott;106
Eevastiina;106
Julie;106
Katrine;106
Mareena;106
Alvina;105
Mari-Ann;105
Pirkko-Liisa;105
Ann-Louise;104
Clarissa;104
Heikintytär;104
Pipsa;104
Heloisa;103
Raila;103
Saskia;103
Aniita;102
Fredriikka;102
Melisa;102
Elmi;101
Katherine;101
Merike;101
Pepita;101
Vivi;101
Xenia;101
Clara;100
Lumikukka;100
Lynn;100
Siina;100
Evi;99
Marju;99
Meri-Tuulia;99
Rafaela;99
Jemiina;98
Luisa;98
Marlena;98
Ottiilia;98
Selene;98
Carin;97
Dorotea;97
Eva-Maria;97
Suvi-Tuuli;97
Amina;96
Hanna-Leena;96
Jatta;96
Lili;96
Meimi;96
Sabine;96
Albertina;95
Emerentia;95
Mirkka;95
Alida;94
Eufrosyne;94
Katjaana;94
Louisa;94
Marjaleena;94
Ristiina;94
Selinda;94
Hildur;92
Jarintytär;92
Nicolina;92
Peppina;92
Akuliina;91
Linea;91
Linh;91
Moonika;91
Said;91
Siv;91
Jekaterina;90
Marguerite;90
Silva;90
Aino-Maria;89
Amira;89
Emilja;89
Hannuntytär;89
Ilana;89
Minka;89
Serena;89
Amélie;88
Farah;88
Liliana;88
Lillian;88
Manuela;88
Safira;88
Tara;88
Abigail;87
Jean;87
Jukantytär;87
Maia;87
Majlis;87
Marielle;87
Marlen;87
Merika;87
Seelia;87
Vilmiina;87
Adalia;86
Alinda;86
Aline;86
Annelie;86
Danielle;86
Judit;86
Madelene;86
Margot;86
Mariita;86
Mikantytär;86
Rosina;86
Anceliga;85
Hilppa;85
Leeni;85
Lotte;85
Unnukka;85
Vanilla;85
Ainamo;84
Carolin;84
Eugenia;84
Gerda;84
Jasmiini;84
Malla;84
Milaja;84
Paloma;84
Yasmine;84
Annastina;83
Anneka;83
Daniella;83
Elliina;83
Estrid;83
Iitu;83
Karen;83
Laimi;83
Marjanna;83
Rosa-Maria;83
Serafiia;83
Florence;82
Helle;82
Jenina;82
Karintytär;82
Klara;82
Lia;82
Margitta;82
Neela;82
Pirketta;82
Adeline;81
Annuli;81
Elsie;81
Liia;81
Margareth;81
Raita;81
Tekla;81
Tina;81
Aleksia;80
Alfhild;80
Eliise;80
Elli-Noora;80
Lyylikki;80
Maili;80
Mathilde;80
Suzanne;80
Elinor;79
Erna;79
Hjördis;79
Maj-Len;79
Roosa-Maria;79
Saida;79
Trang;79
Tuuliina;79
Vanilja;79
Anna-Kaarina;78
Anne-Maarit;78
Eleanoora;78
Iia;78
Mae;78
Mataleena;78
Agda;77
Irena;77
Irmelin;77
Ismail;77
Kira;77
Klaara;77
Nhi;77
Vivi-Ann;77
Anna-Lena;76
Enne;76
Hannah;76
Thao;76
Toivikki;76
Agatha;75
Eloisa;75
Emili;75
Karoline;75
Margarethe;75
Neelia;75
Adela;74
Betty;74
Etel;74
Gustava;74
Huong;74
Janet;74
Mainikki;74
Mandi;74
Sissi;74
Tinja;74
Tyyni;74
Britt-Mari;73
Carla;73
Cristiina;73
Eliana;73
Gudrun;73
Hong;73
Ritva-Liisa;73
Ulpukka;73
Adolfina;72
Aleksandrovna;72
Angervo;72
Annamaija;72
Celeste;72
Kajsa;72
Louna;72
Maria-Liisa;72
Tessa;72
Arianna;71
Auri;71
Constance;71
Gun;71
Lara;71
Merete;71
Sulevi;71
Aleksantra;70
Angel;70
Eliisi;70
Henrica;70
Mirette;70
Ninja;70
Alisia;69
Beda;69
Claire;69
Jama;69
Kamomilla;69
Karla;69
Anri;68
Celine;68
Denice;68
Frances;68
Jannina;68
Manta;68
Marke;68
Tove;68
Yolanda;68
Aliisi;67
Caterina;67
Engla;67
Justina;67
Marjaliisa;67
Odette;67
Sally;67
Tua;67
Tuisku;67
Violet;67
Alexandria;66
Alexina;66
Inge-Maj;66
Samantha;66
Sikuriina;66
Tuomikki;66
Valvikki;66
Vendela;66
Ariana;65
Eija-Liisa;65
Eveline;65
Gabrielle;65
Greetta;65
Ha;65
Henniina;65
Jannica;65
Kathleen;65
Pekantytär;65
Seidi;65
Sipriina;65
Sofiia;65
Tuyet;65
Ulla-Britt;65
Valerie;65
Fia;64
Gisela;64
Jennina;64
Julina;64
Ksenia;64
Maijastiina;64
Mari-Anna;64
Nadine;64
Noelle;64
Priscilla;64
Soila;64
Vladimirovna;64
Aisha;63
Fiina;63
Gloria;63
Hanna-Liisa;63
Lan;63
Marena;63
Sarina;63
Suvi-Päivikki;63
Catrine;62
Inez;62
Julietta;62
Mahamud;62
Miljaana;62
Sirja;62
Susa;62
Villiina;62
Abdirashid;61
Casandra;61
Elliida;61
Heléne;61
Janni;61
Kukka-Maria;61
Maini;61
Markontytär;61
Minh;61
Nita;61
Rosalina;61
Villentytär;61
Angelique;60
Arintytär;60
Hanna-Mari;60
Henriina;60
Kariina;60
Päivyt;60
Päivänsäde;60
Sonia;60
Vivika;60
Ann-Maj;59
Cristine;59
Edita;59
Elaine;59
Jennica;59
Liv;59
Maleena;59
Paola;59
Ros-Mari;59
Teea;59
Van;59
Viktoriina;59
Violetta;59
Elanor;58
Eleonor;58
Emmy;58
Freja;58
Ia;58
Kristella;58
Liisa-Maria;58
Milma;58
Onnia;58
Petrintytär;58
Tindra;58
Valentiina;58
Zahra;58
Anika;57
Arla;57
Birkitta;57
Cathrine;57
Jussintytär;57
Maritza;57
Pirjo-Riitta;57
Raakkel;57
Renate;57
Sinna;57
Taiga;57
Tähti;57
Vaula;57
Vivia;57
Vivianne;57
Alyssa;56
Ann-Charlott;56
Anni-Maria;56
Keiju;56
Marléne;56
Marta;56
Minette;56
Nanette;56
Rose-Maj;56
Rut;56
Santra;56
Suleima;56
Thea;56
Ariela;55
Birgetta;55
Dagny;55
Del;55
Gurli;55
Hannamari;55
Janiina;55
Jeannette;55
Joan;55
Katarine;55
Mirja-Liisa;55
Natali;55
Nikita;55
Verona;55
Adella;54
Eleni;54
Göta;54
Hope;54
Karenina;54
Leia;54
Marinella;54
Moa;54
Pieta;54
Vy;54
Agata;53
Alessa;53
Arlene;53
Disa;53
Eedla;53
Janine;53
Savannah;53
Sorella;53
Asteri;52
Auni;52
Carmela;52
Catrin;52
Celia;52
Eleena;52
Hélène;52
Jeanne;52
Margarete;52
Marjana;52
Meliina;52
Mirelle;52
Märtha;52
Nana;52
Nanni;52
Pelagia;52
Sirena;52
Tehilla;52
Theodora;52
Vendla;52
Adelaide;51
Aden;51
Aliise;51
Ensi;51
Halla;51
Heinikki;51
Henriksdotter;51
Jenita;51
Maikki;51
Malvina;51
Mariatta;51
Maryam;51
Milda;51
Miranna;51
Noomi;51
Pihlaja;51
Rigmor;51
Sienna;51
Angeliina;50
Ann-Katrin;50
María;50
Mary-Ann;50
Mohammad;50
Nancy;50
Sani;50
Stefanie;50
Ying;50
Amalie;49
Anetta;49
Anina;49
Daalia;49
Eeva-Leena;49
Gretel;49
Maaretta;49
Markuntytär;49
Tuutikki;49
Viviana;49
Yen;49
Ylva;49
Abukar;48
Bashir;48
Catalina;48
Dahir;48
Eeva-Maija;48
Gun-Britt;48
Jaakontytär;48
Jacqueline;48
Lilianna;48
Luise;48
Madelein;48
Marilyn;48
Markareetta;48
Merituulia;48
Miila;48
Miilia;48
Anna-Maaria;47
Ann-Britt;47
Desireé;47
Edna;47
Ewa;47
Lise;47
Renata;47
Renée;47
Tarina;47
Ulla-Maj;47
Adèle;46
Aleksina;46
Anna-Marja;46
Anneliina;46
Arita;46
Chatarina;46
Ekaterina;46
Elisi;46
Elly;46
Joanne;46
Keijukka;46
Lauren;46
Matilde;46
Merina;46
Nadia;46
Nova;46
Sivi;46
Annaleena;45
Beatrix;45
Deborah;45
Franziska;45
Liselotte;45
Maileena;45
Mianna;45
Otteliaana;45
Viia;45
Vivianna;45
Ailakki;44
Daisy;44
Daria;44
Désirée;44
Eeva-Kaarina;44
Fredrica;44
Hymy;44
Ingemo;44
Juudit;44
Maija-Riitta;44
Melita;44
Miira;44
Mikaelsdotter;44
Neilikka;44
Nga;44
Rosalinda;44
Serina;44
Thi;44
Wellamo;44
Venny;44
Viktorina;44
Zaida;44
Abdirizak;43
Adan;43
Ann-Helen;43
Ann-Lis;43
Crista;43
Eleonore;43
Eliza;43
Ilo;43
Jannentytär;43
Julianne;43
June;43
Kateriina;43
Leanna;43
Martiina;43
Melody;43
Ruska;43
Signhild;43
Vesantytär;43
Amy;42
Andersdotter;42
Anuliina;42
Fransilia;42
Hang;42
Harrintytär;42
Huyen;42
Ida-Sofia;42
Jemima;42
Liana;42
Maret;42
Minella;42
Mirikli;42
Nette;42
Abdullah;41
Ailikki;41
Alejandra;41
Ancela;41
Annmari;41
Beada;41
Eileen;41
Elif;41
Heldine;41
Kirsi-Maria;41
Leonore;41
